"DateTime","Positive","Neutral","Negative","Price"
"2019-07-19 00:00:00",0,0,0,0.05846
"2019-07-20 00:00:00",0,0,0,0.062450000000000006
"2019-07-21 00:00:00",0,0,0,0.06168
"2019-07-22 00:00:00",0,0,0,0.06037000000000001
"2019-07-23 00:00:00",0,0,0,0.057609999999999995
"2019-07-24 00:00:00",0,0,0,0.05653
"2019-07-25 00:00:00",0,0,0,0.05953
"2019-07-26 00:00:00",0,0,0,0.059910000000000005
"2019-07-27 00:00:00",0,0,0,0.0605
"2019-07-28 00:00:00",0,0,0,0.05912
"2019-07-29 00:00:00",0,0,0,0.06016
"2019-07-30 00:00:00",0,0,0,0.060245
"2019-07-31 00:00:00",0,0,0,0.060365
"2019-08-01 00:00:00",0,0,0,0.05907
"2019-08-02 00:00:00",0,0,0,0.058035
"2019-08-03 00:00:00",0,0,0,0.057705
"2019-08-04 00:00:00",0,0,0,0.057664999999999994
"2019-08-05 00:00:00",0,0,0,0.057165
"2019-08-06 00:00:00",0,0,0,0.054625
"2019-08-07 00:00:00",0,0,0,0.052805000000000005
"2019-08-08 00:00:00",0,0,0,0.051785
"2019-08-09 00:00:00",0,0,0,0.04975
"2019-08-10 00:00:00",0,0,0,0.050644999999999996
"2019-08-11 00:00:00",0,0,0,0.053805
"2019-08-12 00:00:00",0,0,0,0.053525
"2019-08-13 00:00:00",0,2,0,0.051465
"2019-08-14 00:00:00",0,0,0,0.050055
"2019-08-15 00:00:00",0,2,0,0.046385
"2019-08-16 00:00:00",0,0,0,0.046145000000000005
"2019-08-17 00:00:00",0,0,0,0.04685
"2019-08-18 00:00:00",0,0,0,0.049235
"2019-08-19 00:00:00",0,0,0,0.051949999999999996
"2019-08-20 00:00:00",0,0,0,0.049835000000000004
"2019-08-21 00:00:00",0,0,0,0.052705
"2019-08-22 00:00:00",0,0,0,0.049030000000000004
"2019-08-23 00:00:00",0,1,0,0.050495
"2019-08-24 00:00:00",0,0,0,0.049885
"2019-08-25 00:00:00",0,1,0,0.051125000000000004
"2019-08-26 00:00:00",0,0,0,0.049850000000000005
"2019-08-27 00:00:00",0,0,0,0.049245
"2019-08-28 00:00:00",0,0,0,0.04799
"2019-08-29 00:00:00",0,0,0,0.044785
"2019-08-30 00:00:00",0,0,0,0.045085
"2019-08-31 00:00:00",0,0,0,0.04504
"2019-09-01 00:00:00",0,1,0,0.0451
"2019-09-02 00:00:00",0,0,0,0.044925
"2019-09-03 00:00:00",0,0,0,0.046135
"2019-09-04 00:00:00",0,0,0,0.046115
"2019-09-05 00:00:00",0,0,0,0.044675
"2019-09-06 00:00:00",0,0,0,0.044295
"2019-09-07 00:00:00",0,0,0,0.04521
"2019-09-08 00:00:00",0,0,0,0.046715
"2019-09-09 00:00:00",0,0,0,0.046564999999999995
"2019-09-10 00:00:00",0,0,0,0.047525
"2019-09-11 00:00:00",0,0,0,0.04575
"2019-09-12 00:00:00",0,0,0,0.04584
"2019-09-13 00:00:00",0,0,0,0.04567
"2019-09-14 00:00:00",0,0,0,0.045995
"2019-09-15 00:00:00",0,0,0,0.046625
"2019-09-16 00:00:00",0,0,0,0.046515
"2019-09-17 00:00:00",0,0,0,0.049005
"2019-09-18 00:00:00",0,0,0,0.05225
"2019-09-19 00:00:00",0,0,0,0.05218
"2019-09-20 00:00:00",0,0,0,0.051605
"2019-09-21 00:00:00",0,0,0,0.05277
"2019-09-22 00:00:00",0,0,0,0.049909999999999996
"2019-09-23 00:00:00",0,0,0,0.047835
"2019-09-24 00:00:00",0,0,0,0.041965
"2019-09-25 00:00:00",0,0,0,0.03832
"2019-09-26 00:00:00",0,0,0,0.037645
"2019-09-27 00:00:00",0,0,0,0.038515
"2019-09-28 00:00:00",1,0,0,0.039115
"2019-09-29 00:00:00",0,3,0,0.038095000000000004
"2019-09-30 00:00:00",0,1,0,0.03826
"2019-10-01 00:00:00",0,0,0,0.038855
"2019-10-02 00:00:00",0,0,0,0.039355
"2019-10-03 00:00:00",0,0,0,0.03881
"2019-10-04 00:00:00",0,0,0,0.039155
"2019-10-05 00:00:00",0,0,0,0.0398
"2019-10-06 00:00:00",0,1,0,0.03866
"2019-10-07 00:00:00",0,2,0,0.0404
"2019-10-08 00:00:00",0,1,0,0.041665
"2019-10-09 00:00:00",0,1,0,0.042225
"2019-10-10 00:00:00",0,0,0,0.041825
"2019-10-11 00:00:00",0,0,2,0.040355
"2019-10-12 00:00:00",0,0,0,0.040639999999999996
"2019-10-13 00:00:00",0,0,0,0.04078
"2019-10-14 00:00:00",0,0,0,0.04183
"2019-10-15 00:00:00",0,0,0,0.041120000000000004
"2019-10-16 00:00:00",0,0,0,0.0393
"2019-10-17 00:00:00",0,0,0,0.038995
"2019-10-18 00:00:00",0,0,0,0.03831
"2019-10-19 00:00:00",0,0,0,0.039315
"2019-10-20 00:00:00",0,0,0,0.03992
"2019-10-21 00:00:00",0,0,0,0.038935
"2019-10-22 00:00:00",0,0,0,0.038805000000000006
"2019-10-23 00:00:00",0,0,0,0.037695
"2019-10-24 00:00:00",0,0,0,0.03769
"2019-10-25 00:00:00",0,0,0,0.03981
"2019-10-26 00:00:00",0,0,0,0.041370000000000004
"2019-10-27 00:00:00",0,0,0,0.041585
"2019-10-28 00:00:00",0,0,0,0.043370000000000006
"2019-10-29 00:00:00",0,0,0,0.043205
"2019-10-30 00:00:00",1,5,0,0.04285
"2019-10-31 00:00:00",1,1,1,0.0413
"2019-11-01 00:00:00",0,0,0,0.042550000000000004
"2019-11-02 00:00:00",0,0,0,0.042370000000000005
"2019-11-03 00:00:00",0,0,0,0.04196
"2019-11-04 00:00:00",0,0,0,0.043155
"2019-11-05 00:00:00",0,1,0,0.043585
"2019-11-06 00:00:00",0,1,0,0.04487
"2019-11-07 00:00:00",0,0,0,0.043515
"2019-11-08 00:00:00",0,0,0,0.04269
"2019-11-09 00:00:00",0,1,0,0.04239
"2019-11-10 00:00:00",0,2,0,0.043655
"2019-11-11 00:00:00",0,2,0,0.042755
"2019-11-12 00:00:00",0,0,0,0.04412
"2019-11-13 00:00:00",0,0,0,0.042735
"2019-11-14 00:00:00",0,3,1,0.04251
"2019-11-15 00:00:00",2,0,0,0.043385
"2019-11-16 00:00:00",0,2,0,0.044469999999999996
"2019-11-17 00:00:00",0,1,0,0.04462
"2019-11-18 00:00:00",0,3,0,0.044844999999999996
"2019-11-19 00:00:00",2,3,2,0.043094999999999994
"2019-11-20 00:00:00",1,7,1,0.04128
"2019-11-21 00:00:00",6,63,20,0.039925
"2019-11-22 00:00:00",10,104,22,0.03721
"2019-11-23 00:00:00",4,16,10,0.03798
"2019-11-24 00:00:00",2,6,6,0.03576
"2019-11-25 00:00:00",3,18,6,0.035975
"2019-11-26 00:00:00",2,17,12,0.03639
"2019-11-27 00:00:00",2,4,15,0.037815
"2019-11-28 00:00:00",6,9,6,0.038665000000000005
"2019-11-29 00:00:00",9,52,21,0.04123
"2019-11-30 00:00:00",1,14,10,0.04152
"2019-12-01 00:00:00",4,10,29,0.039625
"2019-12-02 00:00:00",4,28,42,0.038475
"2019-12-03 00:00:00",10,80,66,0.038035
"2019-12-04 00:00:00",10,18,13,0.038110000000000005
"2019-12-05 00:00:00",9,67,28,0.037665000000000004
"2019-12-06 00:00:00",3,4,7,0.03832
"2019-12-07 00:00:00",1,1,2,0.03859
"2019-12-08 00:00:00",3,24,5,0.038755
"2019-12-09 00:00:00",11,32,6,0.037489999999999996
"2019-12-10 00:00:00",3,11,2,0.03646
"2019-12-11 00:00:00",2,1,1,0.0366
"2019-12-12 00:00:00",10,20,4,0.03724
"2019-12-13 00:00:00",10,27,11,0.037070000000000006
"2019-12-14 00:00:00",2,8,2,0.036145
"2019-12-15 00:00:00",6,7,1,0.03641
"2019-12-16 00:00:00",2,8,0,0.035925
"2019-12-17 00:00:00",5,24,4,0.03376
"2019-12-18 00:00:00",7,34,5,0.03271
"2019-12-19 00:00:00",6,27,2,0.03354
"2019-12-20 00:00:00",4,16,1,0.033495
"2019-12-21 00:00:00",0,8,1,0.033395
"2019-12-22 00:00:00",3,25,4,0.03488
"2019-12-23 00:00:00",4,15,0,0.033225000000000005
"2019-12-24 00:00:00",5,19,0,0.03347
"2019-12-25 00:00:00",8,26,1,0.033455
"2019-12-26 00:00:00",1,8,0,0.033839999999999995
"2019-12-27 00:00:00",3,18,5,0.03388
"2019-12-28 00:00:00",1,4,1,0.033615000000000006
"2019-12-29 00:00:00",3,10,1,0.034
"2019-12-30 00:00:00",4,15,0,0.03335
"2019-12-31 00:00:00",5,9,0,0.033705
"2020-01-01 00:00:00",9,23,0,0.033145
"2020-01-02 00:00:00",2,9,1,0.03365
"2020-01-03 00:00:00",2,7,0,0.034385
"2020-01-04 00:00:00",4,11,1,0.034214999999999995
"2020-01-05 00:00:00",1,9,1,0.034409999999999996
"2020-01-06 00:00:00",3,10,0,0.035995
"2020-01-07 00:00:00",5,28,2,0.0377
"2020-01-08 00:00:00",2,5,2,0.03741
"2020-01-09 00:00:00",2,10,0,0.035685
"2020-01-10 00:00:00",0,6,0,0.037305000000000005
"2020-01-11 00:00:00",5,15,2,0.03655
"2020-01-12 00:00:00",2,6,0,0.03747
"2020-01-13 00:00:00",3,21,2,0.037165000000000004
"2020-01-14 00:00:00",2,14,2,0.03998
"2020-01-15 00:00:00",3,7,1,0.041905
"2020-01-16 00:00:00",2,7,1,0.04181
"2020-01-17 00:00:00",1,18,1,0.043695
"2020-01-18 00:00:00",5,16,2,0.04462
"2020-01-19 00:00:00",4,35,3,0.044145000000000004
"2020-01-20 00:00:00",8,29,3,0.042825
"2020-01-21 00:00:00",4,12,0,0.045425
"2020-01-22 00:00:00",3,18,1,0.045675
"2020-01-23 00:00:00",3,12,0,0.044655
"2020-01-24 00:00:00",6,21,0,0.04394
"2020-01-25 00:00:00",4,30,4,0.043895
"2020-01-26 00:00:00",7,66,1,0.04443
"2020-01-27 00:00:00",0,27,4,0.046579999999999996
"2020-01-28 00:00:00",7,36,0,0.051019999999999996
"2020-01-29 00:00:00",13,24,2,0.055025000000000004
"2020-01-30 00:00:00",10,45,1,0.05462
"2020-01-31 00:00:00",10,51,7,0.054385
"2020-02-01 00:00:00",0,5,0,0.055150000000000005
"2020-02-02 00:00:00",0,4,0,0.056815
"2020-02-03 00:00:00",0,1,0,0.056639999999999996
"2020-02-04 00:00:00",2,1,0,0.055955000000000005
"2020-02-05 00:00:00",0,4,1,0.05789
"2020-02-06 00:00:00",0,2,0,0.05949
"2020-02-07 00:00:00",0,0,0,0.060915
"2020-02-08 00:00:00",0,0,0,0.05912
"2020-02-09 00:00:00",0,0,0,0.061290000000000004
"2020-02-10 00:00:00",0,0,0,0.060315
"2020-02-11 00:00:00",0,4,0,0.061285
"2020-02-12 00:00:00",0,4,0,0.06711
"2020-02-13 00:00:00",1,3,0,0.06886
"2020-02-14 00:00:00",0,9,0,0.069215
"2020-02-15 00:00:00",1,6,0,0.066965
"2020-02-16 00:00:00",1,2,0,0.06172999999999999
"2020-02-17 00:00:00",0,4,0,0.059275
"2020-02-18 00:00:00",2,2,0,0.060950000000000004
"2020-02-19 00:00:00",1,0,0,0.060185
"2020-02-20 00:00:00",0,15,0,0.057264999999999996
"2020-02-21 00:00:00",4,7,0,0.05894
"2020-02-22 00:00:00",0,0,0,0.058124999999999996
"2020-02-23 00:00:00",0,3,0,0.06065
"2020-02-24 00:00:00",0,0,0,0.05989
"2020-02-25 00:00:00",2,1,0,0.057775
"2020-02-26 00:00:00",0,4,0,0.051685
"2020-02-27 00:00:00",1,2,0,0.04932
"2020-02-28 00:00:00",2,0,0,0.049425
"2020-02-29 00:00:00",2,4,0,0.0479
"2020-03-01 00:00:00",2,1,0,0.04983
"2020-03-02 00:00:00",0,4,0,0.047755
"2020-03-03 00:00:00",1,4,0,0.04839
"2020-03-04 00:00:00",4,2,0,0.049405
"2020-03-05 00:00:00",3,2,0,0.053425
"2020-03-06 00:00:00",0,0,0,0.051434999999999995
"2020-03-07 00:00:00",0,1,0,0.05011
"2020-03-08 00:00:00",0,0,1,0.045735
"2020-03-09 00:00:00",0,0,1,0.041510000000000005
"2020-03-10 00:00:00",1,2,0,0.041694999999999996
"2020-03-11 00:00:00",0,4,0,0.039605
"2020-03-12 00:00:00",0,0,0,0.03139
"2020-03-13 00:00:00",0,0,2,0.0229
"2020-03-14 00:00:00",1,1,1,0.02721
"2020-03-15 00:00:00",1,8,3,0.02611
"2020-03-16 00:00:00",0,12,1,0.024300000000000002
"2020-03-17 00:00:00",0,5,0,0.02543
"2020-03-18 00:00:00",0,2,0,0.02549
"2020-03-19 00:00:00",1,0,0,0.028929999999999997
"2020-03-20 00:00:00",0,1,0,0.03039
"2020-03-21 00:00:00",0,1,0,0.029234999999999997
"2020-03-22 00:00:00",0,2,0,0.028685
"2020-03-23 00:00:00",0,2,5,0.028335
"2020-03-24 00:00:00",2,3,0,0.02972
"2020-03-25 00:00:00",1,8,0,0.02969
"2020-03-26 00:00:00",2,7,2,0.030170000000000002
"2020-03-27 00:00:00",0,0,1,0.030085
"2020-03-28 00:00:00",1,1,0,0.028935
"2020-03-29 00:00:00",0,0,0,0.028025
"2020-03-30 00:00:00",1,1,0,0.029265
"2020-03-31 00:00:00",4,1,0,0.030095
"2020-04-01 00:00:00",1,6,0,0.03027
"2020-04-02 00:00:00",0,0,0,0.031225000000000003
"2020-04-03 00:00:00",1,1,0,0.03226
"2020-04-04 00:00:00",0,1,0,0.03266
"2020-04-05 00:00:00",0,0,0,0.032045
"2020-04-06 00:00:00",2,1,0,0.034045
"2020-04-07 00:00:00",0,0,0,0.03591
"2020-04-08 00:00:00",1,6,0,0.036180000000000004
"2020-04-09 00:00:00",2,1,0,0.036105
"2020-04-10 00:00:00",0,1,0,0.03418
"2020-04-11 00:00:00",0,0,0,0.03368
"2020-04-12 00:00:00",0,0,0,0.03401
"2020-04-13 00:00:00",0,2,0,0.033235
"2020-04-14 00:00:00",0,6,0,0.03326
"2020-04-15 00:00:00",3,4,0,0.032765
"2020-04-16 00:00:00",0,0,0,0.03293
"2020-04-17 00:00:00",2,0,0,0.034269999999999995
"2020-04-18 00:00:00",0,3,0,0.035699999999999996
"2020-04-19 00:00:00",3,7,0,0.03588
"2020-04-20 00:00:00",1,1,0,0.035280000000000006
"2020-04-21 00:00:00",1,5,0,0.034409999999999996
"2020-04-22 00:00:00",2,3,0,0.034175
"2020-04-23 00:00:00",2,10,0,0.039575
"2020-04-24 00:00:00",0,14,0,0.042344999999999994
"2020-04-25 00:00:00",0,3,0,0.042260000000000006
"2020-04-26 00:00:00",0,0,0,0.04409
"2020-04-27 00:00:00",4,11,0,0.045880000000000004
"2020-04-28 00:00:00",0,10,0,0.047095
"2020-04-29 00:00:00",1,1,0,0.049545
